Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Winter_Area,Winter_Production,Winter_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
wheat,Tripura,West Tripura,2021,5.5642,12.0558,2.1667,,,,,,,,,,,,
wheat,Tripura,West Tripura,2022,6.4916,12.9832,2.0,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,1997,140131.5351,435203.0203,3.1057,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,1998,148623.4588,528515.4173,3.5561,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,1999,154516.0608,587385.5385,3.8015,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2000,157436.2961,475687.2395,3.0215,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2001,153105.1981,465001.4828,3.0371,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2002,148737.4743,482111.4641,3.2414,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2003,149272.6135,484325.2379,3.2446,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2004,142768.3791,453757.4295,3.1783,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2005,146414.9038,480855.8902,3.2842,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2006,143246.3522,399912.0767,2.7918,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2007,153441.7292,486170.7107,3.1684,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2008,147785.0515,489215.6915,3.3103,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2009,157146.0181,503639.1768,3.2049,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2010,156412.0214,578197.4501,3.6966,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2011,153583.778,593150.9728,3.8621,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2012,152787.8942,583241.1854,3.8173,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2013,149707.3134,553147.9598,3.6949,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2014,153622.9615,361820.3254,2.3552,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2015,138572.8917,448114.0105,3.2338,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2016,146815.2761,593801.3718,4.0445,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2017,154410.0923,612266.6017,3.9652,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2018,149089.6016,641323.2154,4.3016,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2019,155612.5557,629541.7724,4.0456,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2020,155749.1988,661009.3362,4.2441,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2021,160278.3654,639454.7263,3.9897,,,,,,,,,,,,
wheat,Uttar Pradesh,Agra,2022,149086.055,629659.5284,4.2235,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,1997,190423.0,616108.0,3.2355,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,1998,194677.0,629068.0,3.2313,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,1999,205628.0,625621.0,3.0425,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2000,211657.0,709851.0,3.3538,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2001,213864.0,700120.0,3.2737,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2002,212456.0,718204.0,3.3805,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2003,219859.0,723449.0,3.2905,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2004,218709.0,632775.0,2.8932,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2005,215167.0,655184.0,3.045,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2006,222714.0,636071.0,2.856,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2007,215097.0,691967.0,3.217,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2008,221199.0,749201.0,3.387,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2009,224169.0,715772.0,3.193,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2010,221809.0,786313.0,3.545,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2011,217820.0,820310.0,3.766,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2012,218374.0,756666.0,3.465,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2013,225289.0,811266.0,3.601,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2014,223267.0,546558.0,2.448,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2015,216572.0,709923.0,3.278,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2016,218163.0,868289.0,3.98,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2017,223557.0,961295.0,4.3,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2018,221798.0,946190.0,4.266,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2019,223574.0,921572.0,4.122,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2020,223574.0,934986.0,4.182,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2021,232606.0,975782.0,4.195,,,,,,,,,,,,
wheat,Uttar Pradesh,Aligarh,2022,182135.0,764238.0,4.196,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,1997,200163.7198,418538.3838,2.091,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,1998,212345.2914,408249.286,1.9226,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,1999,217269.8113,510005.3935,2.3473,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2000,220052.2652,499967.9344,2.272,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2001,219613.3332,464973.0312,2.1172,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2002,222625.952,424633.1036,1.9074,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2003,227694.1013,573357.8424,2.5181,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2004,214615.7592,390080.6611,1.8176,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2005,239584.3926,474638.0321,1.9811,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2006,218145.9709,507901.9788,2.3283,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2007,232925.1766,518861.7508,2.2276,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2008,231999.4318,579623.3494,2.4984,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2009,218590.0936,470102.998,2.1506,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2010,220914.3647,546976.1681,2.476,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2011,226661.8737,601844.4415,2.6553,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2012,231271.1003,580843.1887,2.5115,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2013,224027.2872,545708.16,2.4359,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2014,223498.677,306497.1693,1.3714,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2015,245610.603,472440.9277,1.9235,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2016,234170.9026,705216.3171,3.0115,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2017,220738.5278,824074.7532,3.7333,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2018,221890.3001,787752.497,3.5502,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2019,221399.5155,626499.9178,2.8297,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2020,221672.4318,791736.4583,3.5717,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2021,233511.376,676349.5612,2.8964,,,,,,,,,,,,
wheat,Uttar Pradesh,Allahabad,2022,256224.6661,605346.282,2.3626,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,1997,108236.0,322887.0,2.9832,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,1998,112662.0,318477.0,2.8268,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,1999,113982.0,315865.0,2.7712,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2000,114379.0,305979.0,2.6751,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2001,116838.0,280746.0,2.4029,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2002,117009.0,322256.0,2.7541,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2003,117089.0,353451.0,3.0187,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2004,118518.0,322228.0,2.7188,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2005,114783.0,341709.0,2.977,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2006,114866.0,340003.0,2.96,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2007,118472.0,384323.0,3.244,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2008,119016.0,394300.0,3.313,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2009,116213.0,363747.0,3.13,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2010,113528.0,380546.0,3.352,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2011,118006.0,396146.0,3.357,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2012,117083.0,391291.0,3.342,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2013,118419.0,407835.0,3.444,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2014,120131.0,275941.0,2.297,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2015,120248.0,382749.0,3.183,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2016,119766.0,425050.0,3.549,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2017,117806.0,484300.0,4.111,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2018,119235.0,488740.0,4.099,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2019,119046.0,466422.0,3.918,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2020,119547.0,459300.0,3.842,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2021,123724.0,455799.0,3.684,,,,,,,,,,,,
wheat,Uttar Pradesh,Ambedkar Nagar,2022,118413.0,402367.0,3.398,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2010,59874.5206,167229.196,2.793,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2011,90295.9415,259510.7721,2.874,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2012,91104.3167,278961.4896,3.062,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2013,91630.2649,218079.7422,2.38,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2014,68720.5372,125071.2048,1.82,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2015,67719.0742,160832.8012,2.375,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2016,91489.0514,280047.9689,3.061,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2017,92796.7171,359680.1303,3.876,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2018,93203.0662,330125.4433,3.542,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2019,90891.7759,280491.7828,3.086,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2020,91633.8672,355355.8274,3.878,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2021,99817.045,320911.9834,3.215,,,,,,,,,,,,
wheat,Uttar Pradesh,Amethi,2022,93321.9449,274833.1564,2.945,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,1997,101429.0,284513.0,2.805,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,1998,103684.0,302560.0,2.9181,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,1999,94302.0,289422.0,3.0691,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2000,95440.0,285847.0,2.995,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2001,94076.0,302672.0,3.2173,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2002,90591.0,262505.0,2.8977,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2003,92947.0,288702.0,3.1061,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2004,95068.0,236618.0,2.4889,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2005,87386.0,253682.0,2.903,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2006,89902.0,282472.0,3.142,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2007,92289.0,277421.0,3.006,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2008,94217.0,297255.0,3.155,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2009,97745.0,278280.0,2.847,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2010,92023.0,291805.0,3.171,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2011,91042.0,287966.0,3.163,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2012,90059.0,289179.0,3.211,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2013,92633.0,305040.0,3.293,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2014,91563.0,193106.0,2.109,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2015,92461.0,273869.0,2.962,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2016,92704.0,325484.0,3.511,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2017,90058.0,333755.0,3.706,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2018,88417.0,336604.0,3.807,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2019,89939.0,348334.0,3.873,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2020,92094.0,370218.0,4.02,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2021,96101.0,379407.0,3.948,,,,,,,,,,,,
wheat,Uttar Pradesh,Amroha,2022,92734.0,381508.0,4.114,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,1997,72560.2514,189994.4197,2.6184,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,1998,77807.3677,264110.2761,3.3944,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,1999,78572.9676,255475.3576,3.2514,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2000,80392.5102,270255.865,3.3617,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2001,79973.1025,261269.331,3.267,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2002,78758.2663,223009.2211,2.8316,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2003,82265.3828,257075.2536,3.125,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2004,84774.598,213059.134,2.5132,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2005,82791.4502,242164.5852,2.925,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2006,85416.3642,268036.8004,3.138,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2007,85395.5746,260969.2375,3.056,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2008,88913.5378,314575.6937,3.538,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2009,90027.1377,258648.0326,2.873,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2010,90955.4389,341173.7374,3.751,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2011,91776.1765,353154.8789,3.848,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2012,93683.397,339882.9739,3.628,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2013,94325.1632,359756.0314,3.814,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2014,94313.4125,213619.5495,2.265,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2015,98037.4641,302445.4094,3.085,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2016,90098.5455,361926.2857,4.017,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2017,92318.5141,358011.5121,3.878,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2018,91337.7869,377773.3903,4.136,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2019,93019.9374,361289.039,3.884,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2020,92296.8206,383032.2573,4.15,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2021,95593.3293,379314.533,3.968,,,,,,,,,,,,
wheat,Uttar Pradesh,Auraiya,2022,93108.5192,388262.1995,4.17,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,1997,225434.5758,527383.6857,2.3394,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,1998,230195.957,561673.2651,2.44,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,1999,234500.7732,576159.7882,2.457,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2000,233148.0114,522617.0635,2.2416,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2001,234214.1972,560465.9264,2.393,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2002,234423.981,472066.6441,2.0137,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2003,239502.5314,596776.6776,2.4917,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2004,240960.3549,510874.8836,2.1202,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2005,238812.1266,572268.2581,2.3963,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2006,238050.5067,582701.0222,2.4478,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2007,246048.7222,637876.5892,2.5925,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2008,249679.2655,682073.6087,2.7318,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2009,252776.4926,650548.3058,2.5736,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2010,250417.0056,700878.6485,2.7988,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2011,248977.3769,721961.874,2.8997,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2012,253796.4301,753785.5666,2.97,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2013,249982.8237,772946.5814,3.092,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2014,262043.885,554446.4653,2.1159,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2015,248890.7562,674751.5353,2.711,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2016,250075.432,838343.3314,3.3524,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2017,253293.5527,876080.4544,3.4588,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2018,249057.3288,922381.0919,3.7035,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2019,250509.0153,865204.9551,3.4538,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2020,258339.1294,917713.8831,3.5524,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2021,263771.3982,920595.0352,3.4901,,,,,,,,,,,,
wheat,Uttar Pradesh,Azamgarh,2022,252258.4232,902475.6215,3.5776,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,1997,55006.0,189669.0,3.4482,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,1998,51002.0,169326.0,3.32,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,1999,56320.0,208610.0,3.704,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2000,57307.0,194757.0,3.3985,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2001,57709.0,203180.0,3.5208,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2002,56166.0,206061.0,3.6688,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2003,57683.0,208723.0,3.6184,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2004,57480.0,204817.0,3.5633,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2005,57683.0,188623.0,3.27,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2006,56458.0,227356.0,4.027,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2007,56669.0,190691.0,3.365,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2008,56176.0,213244.0,3.796,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2009,56057.0,203543.0,3.631,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2010,55863.0,230100.0,4.119,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2011,54923.0,232874.0,4.24,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2012,53718.0,238830.0,4.446,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2013,55347.0,249172.0,4.502,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2014,51752.0,175439.0,3.39,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2015,52596.0,217747.0,4.14,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2016,53849.0,255083.0,4.737,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2017,56716.0,251309.0,4.431,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2018,54904.0,250307.0,4.559,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2019,55446.0,250782.0,4.523,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2020,55427.0,253468.0,4.573,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2021,57237.0,260486.0,4.551,,,,,,,,,,,,
wheat,Uttar Pradesh,Baghpat,2022,54815.0,248696.0,4.537,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,1997,153940.6658,326801.8174,2.1229,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,1998,152979.872,325987.4568,2.1309,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,1999,36499.0215,87288.5857,2.3915,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2000,157865.0229,360211.3127,2.2818,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2001,180569.2382,448593.6629,2.4843,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2002,183138.6314,443680.6843,2.4226,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2003,177473.3193,483756.5532,2.7258,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2004,178419.2889,434646.3469,2.4361,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2005,179683.0057,428608.0757,2.3854,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2006,176874.8309,467302.412,2.642,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2007,176062.9421,473361.0643,2.6886,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2008,180238.4383,506240.9167,2.8087,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2009,181100.9862,472525.3285,2.6092,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2010,184971.287,532560.2596,2.8792,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2011,180066.6479,549165.0369,3.0498,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2012,186004.5316,525149.6699,2.8233,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2013,196576.6289,630467.7809,3.2072,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2014,193490.843,468021.9424,2.4188,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2015,211573.4849,562855.4777,2.6603,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2016,188348.9333,590934.5747,3.1374,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2017,195586.6021,718943.3687,3.6758,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2018,189555.4699,708098.8385,3.7356,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2019,185981.4956,576972.1851,3.1023,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2020,190503.4522,662603.9854,3.4782,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2021,195051.8932,688688.9106,3.5308,,,,,,,,,,,,
wheat,Uttar Pradesh,Bahraich,2022,227460.3978,741724.6326,3.2609,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,1997,130162.0,323175.0,2.4829,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,1998,125035.0,284377.0,2.2744,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,1999,129707.0,345034.0,2.6601,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2000,132720.0,315013.0,2.3735,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2001,133685.0,321525.0,2.4051,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2002,135681.0,276499.0,2.0379,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2003,136832.0,321216.0,2.3475,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2004,143467.0,261978.0,1.8261,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2005,144385.0,304352.0,2.1079,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2006,143467.0,354506.0,2.471,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2007,136262.0,354217.0,2.5995,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2008,148282.0,401718.0,2.7091,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2009,140294.0,355916.0,2.5369,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2010,138783.0,407250.0,2.9344,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2011,139319.0,452261.0,3.2462,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2012,135902.0,459034.0,3.3777,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2013,137861.0,395888.0,2.8716,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2014,141821.0,321804.0,2.2691,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2015,139202.0,376862.0,2.7073,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2016,137665.0,542431.0,3.9402,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2017,136892.0,495067.0,3.6165,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2018,136836.0,525720.0,3.842,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2019,137020.0,522432.0,3.8128,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2020,137921.0,519839.0,3.7691,,,,,,,,,,,,
wheat,Uttar Pradesh,Ballia,2021,142473.0,537408.0,3.772,,,,,,,,,,,,
