Crop_Name,State,District,Year,Kharif_Area,Kharif_Production,Kharif_Yield,Year_Area,Year_Production,Year_Yield
coconut,Assam,Dima Hasao,1998,,,,40.0,305.0,7.625
coconut,Assam,Dima Hasao,1999,,,,50.0,369.0,7.38
coconut,Assam,Dima Hasao,2000,,,,44.0,287.0,6.5227
coconut,Assam,Dima Hasao,2001,,,,40.0,309.0,7.725
coconut,Assam,Dima Hasao,2002,,,,43.0,327.0,7.6047
coconut,Assam,Dima Hasao,2003,,,,46.0,334.0,7.2609
coconut,Assam,Dima Hasao,2005,,,,45.0,483.0,10.7333
coconut,Assam,Dima Hasao,2006,,,,68.0,68.0,1.0
coconut,Assam,Dima Hasao,2007,,,,63.0,112.0,1.7778
coconut,Assam,Dima Hasao,2008,,,,106.0,389.0,3.6698
coconut,Assam,Dima Hasao,2009,,,,91.0,199.0,2.1868
coconut,Assam,Dima Hasao,2010,,,,81.0,62.0,0.7654
coconut,Assam,Dima Hasao,2011,,,,93.0,114.0,1.2258
coconut,Assam,Dima Hasao,2012,,,,93.0,46.0,0.4946
coconut,Assam,Dima Hasao,2013,,,,164.0,599.0,3.6524
coconut,Assam,Dima Hasao,2014,,,,164.0,67.0,0.4085
coconut,Assam,Dima Hasao,2015,,,,164.0,101.0,0.6159
coconut,Assam,Dima Hasao,2016,,,,164.0,348.0,2.122
coconut,Assam,Dima Hasao,2017,,,,164.0,343.0,2.0915
coconut,Assam,Dima Hasao,2018,,,,168.0,411.0,2.4464
coconut,Assam,Dima Hasao,2019,,,,168.0,224.0,1.3333
coconut,Assam,Dima Hasao,2020,,,,141.0,639.0,4.5319
coconut,Assam,Dima Hasao,2021,,,,141.0,639.0,4.5319
coconut,Assam,Dima Hasao,2022,,,,69.0,181.0,2.6232
coconut,Assam,Goalpara,1997,,,,589.0,2480.0,4.2105
coconut,Assam,Goalpara,1998,,,,590.0,3362.0,5.6983
coconut,Assam,Goalpara,1999,,,,590.0,3355.0,5.6864
coconut,Assam,Goalpara,2000,,,,590.0,4627.0,7.8424
coconut,Assam,Goalpara,2001,,,,601.0,7955.0,13.2363
coconut,Assam,Goalpara,2002,,,,608.0,6378.0,10.4901
coconut,Assam,Goalpara,2003,,,,610.0,5685.0,9.3197
coconut,Assam,Goalpara,2005,,,,625.0,5742.0,9.1872
coconut,Assam,Goalpara,2006,,,,325.0,2859.0,8.7969
coconut,Assam,Goalpara,2007,,,,355.0,4303.0,12.1211
coconut,Assam,Goalpara,2008,,,,330.0,3177.0,9.6273
coconut,Assam,Goalpara,2009,,,,350.0,3166.0,9.0457
coconut,Assam,Goalpara,2010,,,,360.0,3041.0,8.4472
coconut,Assam,Goalpara,2011,,,,400.0,3147.0,7.8675
coconut,Assam,Goalpara,2012,,,,430.0,2294.0,5.3349
coconut,Assam,Goalpara,2013,,,,575.0,4758.0,8.2748
coconut,Assam,Goalpara,2014,,,,736.0,5312.0,7.2174
coconut,Assam,Goalpara,2015,,,,760.0,926.0,1.2184
coconut,Assam,Goalpara,2016,,,,754.0,3922.0,5.2016
coconut,Assam,Goalpara,2017,,,,754.0,14207.0,18.8422
coconut,Assam,Goalpara,2018,,,,770.0,7700.0,10.0
coconut,Assam,Goalpara,2019,,,,770.0,1307.0,1.6974
coconut,Assam,Goalpara,2020,,,,797.0,909.0,1.1405
coconut,Assam,Goalpara,2021,,,,797.0,909.0,1.1405
coconut,Assam,Goalpara,2022,,,,802.0,1930.0,2.4065
coconut,Assam,Golaghat,1997,,,,545.0,3056.0,5.6073
coconut,Assam,Golaghat,1998,,,,557.0,5041.0,9.0503
coconut,Assam,Golaghat,1999,,,,555.0,5849.0,10.5387
coconut,Assam,Golaghat,2000,,,,561.0,5185.0,9.2424
coconut,Assam,Golaghat,2001,,,,560.0,5109.0,9.1232
coconut,Assam,Golaghat,2002,,,,566.0,8169.0,14.4329
coconut,Assam,Golaghat,2003,,,,651.0,11006.0,16.9063
coconut,Assam,Golaghat,2005,,,,658.0,16062.0,24.4103
coconut,Assam,Golaghat,2006,,,,612.0,13555.0,22.1487
coconut,Assam,Golaghat,2007,,,,639.0,14029.0,21.9546
coconut,Assam,Golaghat,2008,,,,1057.0,22284.0,21.0823
coconut,Assam,Golaghat,2009,,,,1065.0,16598.0,15.585
coconut,Assam,Golaghat,2010,,,,1023.0,11715.0,11.4516
coconut,Assam,Golaghat,2011,,,,1030.0,17737.0,17.2204
coconut,Assam,Golaghat,2012,,,,1040.0,19075.0,18.3413
coconut,Assam,Golaghat,2013,,,,1053.0,11878.0,11.2802
coconut,Assam,Golaghat,2014,,,,1047.0,5393.0,5.1509
coconut,Assam,Golaghat,2015,,,,1047.0,16020.0,15.3009
coconut,Assam,Golaghat,2016,,,,1047.0,15940.0,15.2245
coconut,Assam,Golaghat,2017,,,,1047.0,13764.0,13.1461
coconut,Assam,Golaghat,2018,,,,1044.0,13764.0,13.1839
coconut,Assam,Golaghat,2019,,,,1044.0,8405.0,8.0508
coconut,Assam,Golaghat,2020,,,,977.0,11837.0,12.1157
coconut,Assam,Golaghat,2021,,,,977.0,11837.0,12.1157
coconut,Assam,Golaghat,2022,,,,238.0,1778.0,7.4706
coconut,Assam,Hailakandi,1997,,,,115.0,89.0,0.7739
coconut,Assam,Hailakandi,1998,,,,105.0,614.0,5.8476
coconut,Assam,Hailakandi,1999,,,,150.0,290.0,1.9333
coconut,Assam,Hailakandi,2000,,,,175.0,114.0,0.6514
coconut,Assam,Hailakandi,2001,,,,178.0,740.0,4.1573
coconut,Assam,Hailakandi,2002,,,,190.0,419.0,2.2053
coconut,Assam,Hailakandi,2003,,,,200.0,487.0,2.435
coconut,Assam,Hailakandi,2005,,,,220.0,768.0,3.4909
coconut,Assam,Hailakandi,2006,,,,265.0,641.0,2.4189
coconut,Assam,Hailakandi,2007,,,,280.0,1288.0,4.6
coconut,Assam,Hailakandi,2008,,,,282.0,899.0,3.1879
coconut,Assam,Hailakandi,2009,,,,280.0,1536.0,5.4857
coconut,Assam,Hailakandi,2010,,,,290.0,1488.0,5.131
coconut,Assam,Hailakandi,2011,,,,315.0,689.0,2.1873
coconut,Assam,Hailakandi,2012,,,,325.0,1762.0,5.4215
coconut,Assam,Hailakandi,2013,,,,269.0,631.0,2.3457
coconut,Assam,Hailakandi,2014,,,,276.0,1135.0,4.1123
coconut,Assam,Hailakandi,2015,,,,280.0,2107.0,7.525
coconut,Assam,Hailakandi,2016,,,,285.0,1622.0,5.6912
coconut,Assam,Hailakandi,2017,,,,285.0,1615.0,5.6667
coconut,Assam,Hailakandi,2018,,,,290.0,628.0,2.1655
coconut,Assam,Hailakandi,2019,,,,292.0,1338.0,4.5822
coconut,Assam,Hailakandi,2020,,,,296.0,1824.0,6.1622
coconut,Assam,Hailakandi,2021,,,,296.0,1824.0,6.1622
coconut,Assam,Hailakandi,2022,,,,296.0,1810.0,6.1149
coconut,Assam,Jorhat,1997,,,,298.7593,1040.9783,3.4843
coconut,Assam,Jorhat,1997,,,,116.2407,405.0217,3.4843
coconut,Assam,Jorhat,1998,,,,435.5407,1592.4232,3.6562
coconut,Assam,Jorhat,1998,,,,169.4593,619.5768,3.6562
coconut,Assam,Jorhat,1999,,,,439.1402,2978.9545,6.7836
coconut,Assam,Jorhat,1999,,,,170.8598,1159.0455,6.7836
coconut,Assam,Jorhat,2000,,,,437.7004,5101.9455,11.6562
coconut,Assam,Jorhat,2000,,,,170.2996,1985.0545,11.6562
coconut,Assam,Jorhat,2001,,,,394.5063,4343.8887,11.0109
coconut,Assam,Jorhat,2001,,,,153.4937,1690.1113,11.0109
coconut,Assam,Jorhat,2002,,,,431.9412,4243.1024,9.8233
coconut,Assam,Jorhat,2002,,,,168.0588,1650.8976,9.8233
coconut,Assam,Jorhat,2003,,,,436.2606,2457.7454,5.6337
coconut,Assam,Jorhat,2003,,,,169.7394,956.2546,5.6337
coconut,Assam,Jorhat,2005,,,,436.9805,1916.3791,4.3855
coconut,Assam,Jorhat,2005,,,,170.0195,745.6209,4.3855
coconut,Assam,Jorhat,2006,,,,409.6242,1624.8188,3.9666
coconut,Assam,Jorhat,2006,,,,159.3758,632.1812,3.9666
coconut,Assam,Jorhat,2007,,,,248.3662,2247.534,9.0493
coconut,Assam,Jorhat,2007,,,,96.6338,874.466,9.0493
coconut,Assam,Jorhat,2008,,,,248.3662,1025.8604,4.1304
coconut,Assam,Jorhat,2008,,,,96.6338,399.1396,4.1304
coconut,Assam,Jorhat,2009,,,,228.2089,2223.7773,9.7445
coconut,Assam,Jorhat,2009,,,,88.7911,865.2227,9.7445
coconut,Assam,Jorhat,2010,,,,257.005,2714.7504,10.563
coconut,Assam,Jorhat,2010,,,,99.995,1056.2496,10.563
coconut,Assam,Jorhat,2011,,,,293.0001,4697.3605,16.0319
coconut,Assam,Jorhat,2011,,,,113.9999,1827.6394,16.0319
coconut,Assam,Jorhat,2012,,,,290.8404,3079.7408,10.5891
coconut,Assam,Jorhat,2012,,,,113.1596,1198.2592,10.5891
coconut,Assam,Jorhat,2013,,,,341.2335,2212.9787,6.4852
coconut,Assam,Jorhat,2013,,,,132.7665,861.0213,6.4852
coconut,Assam,Jorhat,2014,,,,326.1156,4799.5866,14.7174
coconut,Assam,Jorhat,2014,,,,126.8844,1867.4134,14.7174
coconut,Assam,Jorhat,2015,,,,328.2753,4187.6699,12.7566
coconut,Assam,Jorhat,2015,,,,127.7247,1629.3301,12.7566
coconut,Assam,Jorhat,2016,,,,326.1156,8293.271,25.4305
coconut,Assam,Jorhat,2016,,,,126.8844,3226.729,25.4305
coconut,Assam,Jorhat,2017,,,,326.1156,5972.307,18.3135
coconut,Assam,Jorhat,2017,,,,126.8844,2323.693,18.3135
coconut,Assam,Jorhat,2018,,,,333.3146,5956.4691,17.8704
coconut,Assam,Jorhat,2018,,,,129.6854,2317.5309,17.8704
coconut,Assam,Jorhat,2019,,,,234.6881,3253.957,13.865
coconut,Assam,Jorhat,2019,,,,91.3119,1266.043,13.865
coconut,Assam,Jorhat,2020,,,,235.408,1740.723,7.3945
coconut,Assam,Jorhat,2020,,,,91.592,677.277,7.3945
coconut,Assam,Jorhat,2021,,,,235.408,1740.723,7.3945
coconut,Assam,Jorhat,2021,,,,91.592,677.277,7.3945
coconut,Assam,Jorhat,2022,,,,236.8478,1847.9884,7.8024
coconut,Assam,Jorhat,2022,,,,92.1522,719.0116,7.8024
coconut,Assam,Kamrup,1997,,,,1866.0,12892.0,6.9089
coconut,Assam,Kamrup,1998,,,,1875.0,18578.0,9.9083
coconut,Assam,Kamrup,1999,,,,1973.0,14462.0,7.33
coconut,Assam,Kamrup,2000,,,,2072.0,15504.0,7.4826
coconut,Assam,Kamrup,2001,,,,2091.0,23123.0,11.0583
coconut,Assam,Kamrup,2002,,,,2101.0,22559.0,10.7373
coconut,Assam,Kamrup,2003,,,,2343.0,19029.0,8.1216
coconut,Assam,Kamrup,2005,,,,2026.0,57405.0,28.3342
coconut,Assam,Kamrup,2006,,,,1479.0,13771.0,9.311
coconut,Assam,Kamrup,2007,,,,1466.0,13951.0,9.5164
coconut,Assam,Kamrup,2008,,,,1534.0,22786.0,14.854
coconut,Assam,Kamrup,2009,,,,1548.0,7273.0,4.6983
coconut,Assam,Kamrup,2010,,,,1517.0,14947.0,9.853
coconut,Assam,Kamrup,2011,,,,1430.0,8496.0,5.9413
coconut,Assam,Kamrup,2012,,,,1435.0,7425.0,5.1742
coconut,Assam,Kamrup,2013,,,,1253.0,12547.0,10.0136
coconut,Assam,Kamrup,2014,,,,1228.0,10707.0,8.7191
coconut,Assam,Kamrup,2015,,,,1233.0,11281.0,9.1492
coconut,Assam,Kamrup,2016,,,,1240.0,13173.0,10.6234
coconut,Assam,Kamrup,2017,,,,1240.0,17769.0,14.3298
coconut,Assam,Kamrup,2018,,,,1227.0,11231.0,9.1532
coconut,Assam,Kamrup,2019,,,,1197.0,15566.0,13.0042
coconut,Assam,Kamrup,2020,,,,1421.0,15821.0,11.1337
coconut,Assam,Kamrup,2021,,,,1421.0,15821.0,11.1337
coconut,Assam,Kamrup,2022,,,,1623.0,24606.0,15.1608
coconut,Assam,Karbi Anglong,1997,,,,261.1741,1180.2247,4.5189
coconut,Assam,Karbi Anglong,1997,,,,108.8259,491.7753,4.5189
coconut,Assam,Karbi Anglong,1998,,,,261.1741,1131.5192,4.3324
coconut,Assam,Karbi Anglong,1998,,,,108.8259,471.4808,4.3324
coconut,Assam,Karbi Anglong,1999,,,,86.1169,423.5256,4.918
coconut,Assam,Karbi Anglong,1999,,,,35.8831,176.4744,4.918
coconut,Assam,Karbi Anglong,2000,,,,275.9975,1016.4614,3.6829
coconut,Assam,Karbi Anglong,2000,,,,115.0025,423.5386,3.6829
coconut,Assam,Karbi Anglong,2001,,,,279.5269,2144.4513,7.6717
coconut,Assam,Karbi Anglong,2001,,,,116.4731,893.5487,7.6717
coconut,Assam,Karbi Anglong,2002,,,,283.7622,1355.9878,4.7786
coconut,Assam,Karbi Anglong,2002,,,,118.2378,565.0122,4.7786
coconut,Assam,Karbi Anglong,2003,,,,287.9974,1125.8722,3.9093
coconut,Assam,Karbi Anglong,2003,,,,120.0026,469.1278,3.9093
coconut,Assam,Karbi Anglong,2005,,,,293.6444,2703.5051,9.2067
coconut,Assam,Karbi Anglong,2005,,,,122.3556,1126.4949,9.2067
coconut,Assam,Karbi Anglong,2006,,,,278.1151,1451.9869,5.2208
coconut,Assam,Karbi Anglong,2006,,,,115.8849,605.0131,5.2208
coconut,Assam,Karbi Anglong,2007,,,,271.7623,1915.0416,7.0468
coconut,Assam,Karbi Anglong,2007,,,,113.2377,797.9584,7.0468
coconut,Assam,Karbi Anglong,2008,,,,307.0561,964.2266,3.1402
coconut,Assam,Karbi Anglong,2008,,,,127.9439,401.7734,3.1402
coconut,Assam,Karbi Anglong,2009,,,,318.3501,2011.7466,6.3193
coconut,Assam,Karbi Anglong,2009,,,,132.6499,838.2534,6.3193
coconut,Assam,Karbi Anglong,2010,,,,298.5855,645.8765,2.1631
coconut,Assam,Karbi Anglong,2010,,,,124.4145,269.1235,2.1631
coconut,Assam,Karbi Anglong,2011,,,,334.5852,1744.9255,5.2152
coconut,Assam,Karbi Anglong,2011,,,,139.4148,727.0745,5.2152
coconut,Assam,Karbi Anglong,2012,,,,328.9382,1872.689,5.6931
coconut,Assam,Karbi Anglong,2012,,,,137.0618,780.311,5.6931
coconut,Assam,Karbi Anglong,2013,,,,352.2321,477.1722,1.3547
coconut,Assam,Karbi Anglong,2013,,,,146.7679,198.8278,1.3547
coconut,Assam,Karbi Anglong,2014,,,,361.4085,2099.2752,5.8086
coconut,Assam,Karbi Anglong,2014,,,,150.5915,874.7248,5.8086
coconut,Assam,Karbi Anglong,2015,,,,367.0555,2738.7989,7.4615
coconut,Assam,Karbi Anglong,2015,,,,152.9445,1141.2011,7.4615
coconut,Assam,Karbi Anglong,2016,,,,364.232,1808.4543,4.9651
coconut,Assam,Karbi Anglong,2016,,,,151.768,753.5457,4.9651
coconut,Assam,Karbi Anglong,2017,,,,364.232,1141.4015,3.1337
coconut,Assam,Karbi Anglong,2017,,,,151.768,475.5985,3.1337
coconut,Assam,Karbi Anglong,2018,,,,405.1728,1226.1066,3.0261
coconut,Assam,Karbi Anglong,2018,,,,168.8272,510.8934,3.0261
coconut,Assam,Karbi Anglong,2019,,,,355.7615,1442.8105,4.0556
coconut,Assam,Karbi Anglong,2019,,,,148.2385,601.1895,4.0556
coconut,Assam,Karbi Anglong,2020,,,,355.0556,1192.9304,3.3598
coconut,Assam,Karbi Anglong,2020,,,,147.9444,497.0696,3.3598
coconut,Assam,Karbi Anglong,2021,,,,355.0556,1192.9304,3.3598
coconut,Assam,Karbi Anglong,2021,,,,147.9444,497.0696,3.3598
coconut,Assam,Karbi Anglong,2022,,,,349.4086,1173.8718,3.3596
coconut,Assam,Karbi Anglong,2022,,,,145.5914,489.1282,3.3596
coconut,Assam,Karimganj,1997,,,,432.0,1038.0,2.4028
coconut,Assam,Karimganj,1998,,,,450.0,897.0,1.9933
coconut,Assam,Karimganj,1999,,,,465.0,3136.0,6.7441
coconut,Assam,Karimganj,2000,,,,470.0,1262.0,2.6851
coconut,Assam,Karimganj,2001,,,,472.0,1489.0,3.1547
coconut,Assam,Karimganj,2002,,,,474.0,2682.0,5.6582
coconut,Assam,Karimganj,2003,,,,480.0,1032.0,2.15
coconut,Assam,Karimganj,2005,,,,480.0,1421.0,2.9604
coconut,Assam,Karimganj,2006,,,,680.0,1519.0,2.2338
coconut,Assam,Karimganj,2007,,,,699.0,766.0,1.0959
coconut,Assam,Karimganj,2008,,,,325.0,1276.0,3.9262
coconut,Assam,Karimganj,2009,,,,687.0,9816.0,14.2882
coconut,Assam,Karimganj,2010,,,,709.0,2528.0,3.5656
coconut,Assam,Karimganj,2011,,,,711.0,1469.0,2.0661
coconut,Assam,Karimganj,2012,,,,717.0,2185.0,3.0474
coconut,Assam,Karimganj,2013,,,,723.0,2429.0,3.3596
coconut,Assam,Karimganj,2014,,,,729.0,3059.0,4.1962
coconut,Assam,Karimganj,2015,,,,730.0,3558.0,4.874
coconut,Assam,Karimganj,2016,,,,730.0,2488.0,3.4082
coconut,Assam,Karimganj,2017,,,,730.0,2234.0,3.0603
coconut,Assam,Karimganj,2018,,,,735.0,5400.0,7.3469
coconut,Assam,Karimganj,2019,,,,735.0,3799.0,5.1687
coconut,Assam,Karimganj,2020,,,,735.0,3469.0,4.7197
coconut,Assam,Karimganj,2021,,,,735.0,3469.0,4.7197
coconut,Assam,Karimganj,2022,,,,715.0,3203.0,4.4797
coconut,Assam,Kokrajhar,1997,,,,354.5191,1112.5989,3.1383
coconut,Assam,Kokrajhar,1998,,,,384.5927,2420.8851,6.2947
coconut,Assam,Kokrajhar,1999,,,,381.3757,1120.1349,2.9371
coconut,Assam,Kokrajhar,2000,,,,380.3731,1898.4238,4.991
coconut,Assam,Kokrajhar,2001,,,,395.8305,1558.1411,3.9364
coconut,Assam,Kokrajhar,2002,,,,377.7183,1770.9977,4.6887
coconut,Assam,Kokrajhar,2003,,,,393.3807,2172.0863,5.5216
coconut,Assam,Kokrajhar,2005,,,,413.9566,3238.3296,7.8229
coconut,Assam,Kokrajhar,2006,,,,404.866,2807.8673,6.9353
coconut,Assam,Kokrajhar,2007,,,,378.8429,3689.4918,9.7388
coconut,Assam,Kokrajhar,2008,,,,361.9006,2623.4545,7.2491
coconut,Assam,Kokrajhar,2009,,,,369.3225,4295.8277,11.6316
coconut,Assam,Kokrajhar,2010,,,,378.8646,2814.9462,7.43
coconut,Assam,Kokrajhar,2011,,,,393.4372,3693.6991,9.3883
coconut,Assam,Kokrajhar,2012,,,,380.9047,1992.1157,5.23
coconut,Assam,Kokrajhar,2013,,,,403.3812,2823.7165,7.0001
coconut,Assam,Kokrajhar,2014,,,,413.9103,4415.9437,10.6688
coconut,Assam,Kokrajhar,2015,,,,390.2053,3976.9985,10.1921
coconut,Assam,Kokrajhar,2016,,,,404.9313,4001.1157,9.881
coconut,Assam,Kokrajhar,2017,,,,404.9313,3159.5117,7.8026
coconut,Assam,Kokrajhar,2018,,,,409.8667,3709.8176,9.0513
coconut,Assam,Kokrajhar,2019,,,,408.0533,2561.6586,6.2778
coconut,Assam,Kokrajhar,2020,,,,382.834,2729.5977,7.13
coconut,Assam,Kokrajhar,2021,,,,382.834,2729.5977,7.13
coconut,Assam,Kokrajhar,2022,,,,316.8229,1722.7689,5.4376
coconut,Assam,Lakhimpur,1997,,,,154.0,2072.0,13.4545
coconut,Assam,Lakhimpur,1998,,,,167.0,937.0,5.6108
coconut,Assam,Lakhimpur,1999,,,,181.0,281.0,1.5525
coconut,Assam,Lakhimpur,2000,,,,187.0,1663.0,8.893
coconut,Assam,Lakhimpur,2001,,,,192.0,5044.0,26.2708
coconut,Assam,Lakhimpur,2002,,,,200.0,1800.0,9.0
coconut,Assam,Lakhimpur,2003,,,,229.0,2697.0,11.7773
coconut,Assam,Lakhimpur,2005,,,,229.0,2062.0,9.0044
coconut,Assam,Lakhimpur,2006,,,,312.0,2228.0,7.141
coconut,Assam,Lakhimpur,2007,,,,293.0,1495.0,5.1024
coconut,Assam,Lakhimpur,2008,,,,288.0,3006.0,10.4375
coconut,Assam,Lakhimpur,2009,,,,298.0,2440.0,8.1879
coconut,Assam,Lakhimpur,2010,,,,290.0,2314.0,7.9793
coconut,Assam,Lakhimpur,2011,,,,278.0,2417.0,8.6942
coconut,Assam,Lakhimpur,2012,,,,292.0,1641.0,5.6199
coconut,Assam,Lakhimpur,2013,,,,292.0,995.0,3.4075
coconut,Assam,Lakhimpur,2014,,,,290.0,1804.0,6.2207
coconut,Assam,Lakhimpur,2015,,,,287.0,1958.0,6.8223
coconut,Assam,Lakhimpur,2016,,,,289.0,1362.0,4.7128
coconut,Assam,Lakhimpur,2017,,,,289.0,1653.0,5.7197
coconut,Assam,Lakhimpur,2018,,,,283.0,1561.0,5.5159
coconut,Assam,Lakhimpur,2019,,,,289.0,1470.0,5.0865
coconut,Assam,Lakhimpur,2020,,,,265.0,1389.0,5.2415
coconut,Assam,Lakhimpur,2021,,,,265.0,1389.0,5.2415
coconut,Assam,Lakhimpur,2022,,,,218.0,1050.0,4.8165
coconut,Assam,Nagaon,1997,,,,1816.5128,15425.8718,8.492
coconut,Assam,Nagaon,1997,,,,3136.4872,26635.1283,8.492
coconut,Assam,Nagaon,1998,,,,1842.1852,18253.881,9.9088
coconut,Assam,Nagaon,1998,,,,3180.8148,31518.119,9.9088
coconut,Assam,Nagaon,1999,,,,1846.5862,22268.6932,12.0594
coconut,Assam,Nagaon,1999,,,,3188.4137,38450.3068,12.0594
coconut,Assam,Nagaon,2000,,,,1846.953,14586.0142,7.8973
coconut,Assam,Nagaon,2000,,,,3189.047,25184.9858,7.8973
coconut,Assam,Nagaon,2001,,,,1846.953,15325.0155,8.2975
coconut,Assam,Nagaon,2001,,,,3189.047,26460.9845,8.2975
coconut,Assam,Nagaon,2002,,,,1856.4885,19435.1828,10.4688
coconut,Assam,Nagaon,2002,,,,3205.5115,33557.8172,10.4688
coconut,Assam,Nagaon,2003,,,,1852.0875,15849.468,8.5576
coconut,Assam,Nagaon,2003,,,,3197.9125,27366.532,8.5576
coconut,Assam,Nagaon,2005,,,,1182.402,14404.8398,12.1827
coconut,Assam,Nagaon,2005,,,,2041.598,24872.1602,12.1827
coconut,Assam,Nagaon,2006,,,,1171.7663,12956.544,11.0573
coconut,Assam,Nagaon,2006,,,,2023.2338,22371.456,11.0573
coconut,Assam,Nagaon,2007,,,,1181.6685,10180.98,8.6158
coconut,Assam,Nagaon,2007,,,,2040.3315,17579.02,8.6158
coconut,Assam,Nagaon,2008,,,,1182.0353,12709.7212,10.7524
coconut,Assam,Nagaon,2008,,,,2040.9648,21945.2788,10.7524
coconut,Assam,Nagaon,2009,,,,1189.0035,13900.1918,11.6906
coconut,Assam,Nagaon,2009,,,,2052.9965,24000.8082,11.6906
coconut,Assam,Nagaon,2010,,,,1226.0453,11886.7342,9.6952
coconut,Assam,Nagaon,2010,,,,2116.9548,20524.2658,9.6952
coconut,Assam,Nagaon,2011,,,,1218.7102,8635.8622,7.0861
coconut,Assam,Nagaon,2011,,,,2104.2898,14911.1378,7.0861
coconut,Assam,Nagaon,2012,,,,1157.463,7317.396,6.3219
coconut,Assam,Nagaon,2012,,,,1998.537,12634.604,6.3219
coconut,Assam,Nagaon,2013,,,,1226.7788,5503.0838,4.4858
coconut,Assam,Nagaon,2013,,,,2118.2212,9501.9162,4.4858
coconut,Assam,Nagaon,2014,,,,1165.8982,7257.6158,6.2249
coconut,Assam,Nagaon,2014,,,,2013.1018,12531.3842,6.2249
coconut,Assam,Nagaon,2015,,,,1123.722,5331.8115,4.7448
coconut,Assam,Nagaon,2015,,,,1940.278,9206.1885,4.7448
coconut,Assam,Nagaon,2016,,,,1128.123,4397.3325,3.8979
coconut,Assam,Nagaon,2016,,,,1947.877,7592.6675,3.8979
coconut,Assam,Nagaon,2017,,,,1078.6118,4722.6398,4.3784
coconut,Assam,Nagaon,2017,,,,1862.3882,8154.3602,4.3784
coconut,Assam,Nagaon,2018,,,,1070.91,4692.5662,4.3818
coconut,Assam,Nagaon,2018,,,,1849.09,8102.4338,4.3818
coconut,Assam,Nagaon,2019,,,,913.2075,3470.1885,3.8
coconut,Assam,Nagaon,2019,,,,1576.7925,5991.8115,3.8
coconut,Assam,Nagaon,2020,,,,908.8065,4453.0785,4.8999
coconut,Assam,Nagaon,2020,,,,1569.1935,7688.9215,4.8999
coconut,Assam,Nagaon,2021,,,,908.8065,4453.0785,4.8999
coconut,Assam,Nagaon,2021,,,,1569.1935,7688.9215,4.8999
coconut,Assam,Nagaon,2022,,,,1037.9025,5646.1162,5.4399
coconut,Assam,Nagaon,2022,,,,1792.0975,9748.8838,5.4399
coconut,Assam,Nalbari,1997,,,,2000.0,9214.0,4.607
coconut,Assam,Nalbari,1998,,,,2002.0,12167.0,6.0774
coconut,Assam,Nalbari,1999,,,,2002.0,12462.0,6.2248
coconut,Assam,Nalbari,2000,,,,2200.0,12752.0,5.7964
coconut,Assam,Nalbari,2001,,,,2200.0,14836.0,6.7436
coconut,Assam,Nalbari,2002,,,,2110.0,8101.0,3.8393
coconut,Assam,Nalbari,2003,,,,2050.0,11673.0,5.6941
coconut,Assam,Nalbari,2005,,,,2045.0,18031.0,8.8171
coconut,Assam,Nalbari,2006,,,,1340.0,6840.0,5.1045
coconut,Assam,Nalbari,2007,,,,1350.0,7150.0,5.2963
coconut,Assam,Nalbari,2008,,,,1380.0,10547.0,7.6428
coconut,Assam,Nalbari,2009,,,,1390.0,8049.0,5.7906
coconut,Assam,Nalbari,2010,,,,1390.0,8019.0,5.7691
coconut,Assam,Nalbari,2011,,,,1390.0,7818.0,5.6245
coconut,Assam,Nalbari,2012,,,,1390.0,10397.0,7.4799
coconut,Assam,Nalbari,2013,,,,1380.0,9945.0,7.2065
coconut,Assam,Nalbari,2014,,,,1380.0,13119.0,9.5065
coconut,Assam,Nalbari,2015,,,,1385.0,17973.0,12.9769
coconut,Assam,Nalbari,2016,,,,1390.0,18563.0,13.3547
coconut,Assam,Nalbari,2017,,,,1390.0,14475.0,10.4137
coconut,Assam,Nalbari,2018,,,,1448.0,15079.0,10.4137
coconut,Assam,Nalbari,2019,,,,1448.0,16612.0,11.4724
coconut,Assam,Nalbari,2020,,,,1350.0,33432.0,24.7644
coconut,Assam,Nalbari,2021,,,,1350.0,33432.0,24.7644
coconut,Assam,Nalbari,2022,,,,1270.0,19572.0,15.411
coconut,Assam,Sivasagar,1997,,,,231.3473,1284.855,5.5538
coconut,Assam,Sivasagar,1997,,,,335.6527,1864.145,5.5538
coconut,Assam,Sivasagar,1998,,,,230.5313,1707.9717,7.4088
coconut,Assam,Sivasagar,1998,,,,334.4687,2478.0283,7.4088
coconut,Assam,Sivasagar,1999,,,,230.9393,967.8234,4.1908
coconut,Assam,Sivasagar,1999,,,,335.0607,1404.1766,4.1908
coconut,Assam,Sivasagar,2000,,,,234.6115,1506.8179,6.4226
coconut,Assam,Sivasagar,2000,,,,340.3885,2186.1821,6.4226
coconut,Assam,Sivasagar,2001,,,,236.2436,2056.0128,8.7029
coconut,Assam,Sivasagar,2001,,,,342.7564,2982.9872,8.7029
coconut,Assam,Sivasagar,2002,,,,243.5879,1867.9156,7.6683
coconut,Assam,Sivasagar,2002,,,,353.4121,2710.0844,7.6683
coconut,Assam,Sivasagar,2003,,,,237.0596,1544.7637,6.5164
coconut,Assam,Sivasagar,2003,,,,343.9404,2241.2363,6.5164
coconut,Assam,Sivasagar,2005,,,,222.7789,1784.2715,8.0092
coconut,Assam,Sivasagar,2005,,,,323.2211,2588.7285,8.0092
