Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
tobacco,Telangana,Karimnagar,2021,19.8924,60.3877,3.0357,6.2164,18.8268,3.0286,,,,,,
tobacco,Telangana,Karimnagar,2021,21.7815,66.1225,3.0357,6.8067,20.6147,3.0286,,,,,,
tobacco,Telangana,Karimnagar,2021,17.8591,54.215,3.0357,5.581,16.9023,3.0286,,,,,,
tobacco,Telangana,Karimnagar,2022,30.6917,68.6196,2.2358,,,,,,,,,
tobacco,Telangana,Karimnagar,2022,21.8462,48.843,2.2358,,,,,,,,,
tobacco,Telangana,Karimnagar,2022,23.9208,53.4814,2.2358,,,,,,,,,
tobacco,Telangana,Karimnagar,2022,19.6131,43.8504,2.2358,,,,,,,,,
tobacco,Telangana,Khammam,1997,,,,5446.8492,6201.858,1.1386,,,,,,
tobacco,Telangana,Khammam,1997,,,,3620.042,4121.83,1.1386,,,,,,
tobacco,Telangana,Khammam,1998,,,,,,,,,,5770.4244,12403.716,2.1495
tobacco,Telangana,Khammam,1998,,,,,,,,,,3835.094,8243.66,2.1495
tobacco,Telangana,Khammam,1999,,,,,,,,,,3018.9566,4507.4025,1.493
tobacco,Telangana,Khammam,1999,,,,,,,,,,2006.4352,2995.6744,1.493
tobacco,Telangana,Khammam,2000,,,,,,,,,,1478.1994,2866.8763,1.9394
tobacco,Telangana,Khammam,2000,,,,,,,,,,982.4292,1905.3607,1.9394
tobacco,Telangana,Khammam,2001,,,,,,,,,,2578.3551,7881.7526,3.0569
tobacco,Telangana,Khammam,2001,,,,,,,,,,1713.606,5238.3083,3.0569
tobacco,Telangana,Khammam,2002,,,,,,,,,,2127.5069,5913.8761,2.7797
tobacco,Telangana,Khammam,2002,,,,,,,,,,1413.9669,3930.4337,2.7797
tobacco,Telangana,Khammam,2003,,,,,,,,,,2379.8956,5733.7525,2.4092
tobacco,Telangana,Khammam,2003,,,,,,,,,,1581.7075,3810.7214,2.4092
tobacco,Telangana,Khammam,2004,,,,,,,,,,2451.6214,3851.6235,1.5711
tobacco,Telangana,Khammam,2004,,,,,,,,,,1629.3773,2559.8356,1.5711
tobacco,Telangana,Khammam,2005,,,,,,,,,,2641.9915,6172.1969,2.3362
tobacco,Telangana,Khammam,2005,,,,,,,,,,1755.8996,4102.1169,2.3362
tobacco,Telangana,Khammam,2006,,,,,,,,,,2749.8499,6585.2946,2.3948
tobacco,Telangana,Khammam,2006,,,,,,,,,,1827.5836,4376.6666,2.3948
tobacco,Telangana,Khammam,2007,,,,,,,,,,2696.46,8089.38,3.0
tobacco,Telangana,Khammam,2007,,,,,,,,,,1792.1,5376.3,3.0
tobacco,Telangana,Khammam,2008,,,,,,,,,,2938.6021,8337.9936,2.8374
tobacco,Telangana,Khammam,2008,,,,,,,,,,1953.0306,5541.5316,2.8374
tobacco,Telangana,Khammam,2009,,,,,,,,,,2872.8085,7260.4882,2.5273
tobacco,Telangana,Khammam,2009,,,,,,,,,,1909.3033,4825.4085,2.5273
tobacco,Telangana,Khammam,2010,,,,,,,,,,2420.3425,6114.4927,2.5263
tobacco,Telangana,Khammam,2010,,,,,,,,,,1608.589,4063.766,2.5263
tobacco,Telangana,Khammam,2011,,,,,,,,,,2629.0485,7723.74,2.9378
tobacco,Telangana,Khammam,2011,,,,,,,,,,1747.2975,5133.2912,2.9378
tobacco,Telangana,Khammam,2012,,,,,,,,,,1078.584,3775.044,3.5
tobacco,Telangana,Khammam,2012,,,,,,,,,,716.84,2508.94,3.5
tobacco,Telangana,Khammam,2013,1071.0339,2427.8926,2.2669,,,,,,,,,
tobacco,Telangana,Khammam,2013,711.8221,1613.6068,2.2669,,,,,,,,,
tobacco,Telangana,Khammam,2014,1216.6428,3254.6272,2.6751,,,,,,,,,
tobacco,Telangana,Khammam,2014,808.5955,2163.0647,2.6751,,,,,,,,,
tobacco,Telangana,Khammam,2015,1205.3176,3379.2037,2.8036,,,,,,,,,
tobacco,Telangana,Khammam,2015,801.0687,2245.8597,2.8036,,,,,,,,,
tobacco,Telangana,Khammam,2016,5.9322,27.5039,4.6364,,,,,,,,,
tobacco,Telangana,Khammam,2016,3.9426,18.2794,4.6364,,,,,,,,,
tobacco,Telangana,Khammam,2017,2.1572,9.7073,4.5,,,,,,,,,
tobacco,Telangana,Khammam,2017,1.4337,6.4516,4.5,,,,,,,,,
tobacco,Telangana,Khammam,2018,3.2358,16.7181,5.1667,,,,,,,,,
tobacco,Telangana,Khammam,2018,2.1505,11.111,5.1667,,,,,,,,,
tobacco,Telangana,Khammam,2020,5.9322,21.0324,3.5455,,,,,,,,,
tobacco,Telangana,Khammam,2020,3.9426,13.9784,3.5455,,,,,,,,,
tobacco,Telangana,Khammam,2021,14.0216,42.6041,3.0385,3.775,11.3251,3.0,,,,,,
tobacco,Telangana,Khammam,2021,9.3189,28.3152,3.0385,2.5089,7.5268,3.0,,,,,,
tobacco,Telangana,Khammam,2022,4.8536,10.7858,2.2222,1.0786,2.1572,2.0,,,,,,
tobacco,Telangana,Khammam,2022,3.2258,7.1684,2.2222,0.7168,1.4337,2.0,,,,,,
tobacco,Telangana,Mahbubnagar,1997,,,,1079.512,1181.628,1.0946,,,,,,
tobacco,Telangana,Mahbubnagar,1997,,,,1084.7068,1187.3142,1.0946,,,,,,
tobacco,Telangana,Mahbubnagar,1997,,,,2554.8204,2796.4926,1.0946,,,,,,
tobacco,Telangana,Mahbubnagar,1997,,,,1007.7024,1103.0256,1.0946,,,,,,
tobacco,Telangana,Mahbubnagar,1997,,,,920.8486,1007.9559,1.0946,,,,,,
tobacco,Telangana,Mahbubnagar,1998,,,,,,,,,,1094.1,627.284,0.5733
tobacco,Telangana,Mahbubnagar,1998,,,,,,,,,,1099.365,630.3026,0.5733
tobacco,Telangana,Mahbubnagar,1998,,,,,,,,,,2589.345,1484.5578,0.5733
tobacco,Telangana,Mahbubnagar,1998,,,,,,,,,,1021.32,585.5568,0.5733
tobacco,Telangana,Mahbubnagar,1998,,,,,,,,,,933.2925,535.0877,0.5733
tobacco,Telangana,Mahbubnagar,2000,,,,,,,,,,564.5556,794.9001,1.408
tobacco,Telangana,Mahbubnagar,2000,,,,,,,,,,567.2723,798.7253,1.408
tobacco,Telangana,Mahbubnagar,2000,,,,,,,,,,1336.102,1881.2455,1.408
tobacco,Telangana,Mahbubnagar,2000,,,,,,,,,,527.0011,742.023,1.408
tobacco,Telangana,Mahbubnagar,2000,,,,,,,,,,481.5789,678.0681,1.408
tobacco,Telangana,Mahbubnagar,2001,,,,,,,,,,500.5143,363.8247,0.7269
tobacco,Telangana,Mahbubnagar,2001,,,,,,,,,,502.9228,365.5755,0.7269
tobacco,Telangana,Mahbubnagar,2001,,,,,,,,,,1184.539,861.0435,0.7269
tobacco,Telangana,Mahbubnagar,2001,,,,,,,,,,467.2199,339.6229,0.7269
tobacco,Telangana,Mahbubnagar,2001,,,,,,,,,,426.9502,310.3509,0.7269
tobacco,Telangana,Mahbubnagar,2002,,,,,,,,,,240.5561,358.7189,1.4912
tobacco,Telangana,Mahbubnagar,2002,,,,,,,,,,241.7137,360.4451,1.4912
tobacco,Telangana,Mahbubnagar,2002,,,,,,,,,,569.3107,848.9599,1.4912
tobacco,Telangana,Mahbubnagar,2002,,,,,,,,,,224.5542,334.8568,1.4912
tobacco,Telangana,Mahbubnagar,2002,,,,,,,,,,205.1999,305.9955,1.4912
tobacco,Telangana,Mahbubnagar,2003,,,,,,,,,,536.4008,815.9068,1.5211
tobacco,Telangana,Mahbubnagar,2003,,,,,,,,,,538.982,819.8331,1.5211
tobacco,Telangana,Mahbubnagar,2003,,,,,,,,,,1269.4695,1930.9609,1.5211
tobacco,Telangana,Mahbubnagar,2003,,,,,,,,,,500.7192,761.6324,1.5211
tobacco,Telangana,Mahbubnagar,2003,,,,,,,,,,457.5622,695.9873,1.5211
tobacco,Telangana,Mahbubnagar,2004,,,,,,,,,,118.6004,98.1772,0.8278
tobacco,Telangana,Mahbubnagar,2004,,,,,,,,,,119.1712,98.6497,0.8278
tobacco,Telangana,Mahbubnagar,2004,,,,,,,,,,280.685,232.3506,0.8278
tobacco,Telangana,Mahbubnagar,2004,,,,,,,,,,110.7111,91.6464,0.8278
tobacco,Telangana,Mahbubnagar,2004,,,,,,,,,,101.1689,83.7474,0.8278
tobacco,Telangana,Mahbubnagar,2005,,,,,,,,,,309.2656,287.8212,0.9307
tobacco,Telangana,Mahbubnagar,2005,,,,,,,,,,310.7538,289.2063,0.9307
tobacco,Telangana,Mahbubnagar,2005,,,,,,,,,,731.9215,681.1704,0.9307
tobacco,Telangana,Mahbubnagar,2005,,,,,,,,,,288.6931,268.6752,0.9307
tobacco,Telangana,Mahbubnagar,2005,,,,,,,,,,263.8107,245.5181,0.9307
tobacco,Telangana,Mahbubnagar,2006,,,,,,,,,,233.6998,690.3042,2.9538
tobacco,Telangana,Mahbubnagar,2006,,,,,,,,,,234.8244,693.626,2.9538
tobacco,Telangana,Mahbubnagar,2006,,,,,,,,,,553.0841,1633.7041,2.9538
tobacco,Telangana,Mahbubnagar,2006,,,,,,,,,,218.154,644.3848,2.9538
tobacco,Telangana,Mahbubnagar,2006,,,,,,,,,,199.3513,588.8453,2.9538
tobacco,Telangana,Mahbubnagar,2007,,,,,,,,,,291.76,291.76,1.0
tobacco,Telangana,Mahbubnagar,2007,,,,,,,,,,293.164,293.164,1.0
tobacco,Telangana,Mahbubnagar,2007,,,,,,,,,,690.492,690.492,1.0
tobacco,Telangana,Mahbubnagar,2007,,,,,,,,,,272.352,272.352,1.0
tobacco,Telangana,Mahbubnagar,2007,,,,,,,,,,248.878,248.878,1.0
tobacco,Telangana,Mahbubnagar,2008,,,,,,,,,,397.2312,1270.0313,3.1972
tobacco,Telangana,Mahbubnagar,2008,,,,,,,,,,399.1428,1276.1429,3.1972
tobacco,Telangana,Mahbubnagar,2008,,,,,,,,,,940.1049,3005.7117,3.1972
tobacco,Telangana,Mahbubnagar,2008,,,,,,,,,,370.8072,1185.5483,3.1972
tobacco,Telangana,Mahbubnagar,2008,,,,,,,,,,338.8474,1083.3659,3.1972
tobacco,Telangana,Mahbubnagar,2009,,,,,,,,,,786.1473,1494.5406,1.9011
tobacco,Telangana,Mahbubnagar,2009,,,,,,,,,,789.9304,1501.7326,1.9011
tobacco,Telangana,Mahbubnagar,2009,,,,,,,,,,1860.5307,3537.0453,1.9011
tobacco,Telangana,Mahbubnagar,2009,,,,,,,,,,733.8525,1395.1231,1.9011
tobacco,Telangana,Mahbubnagar,2009,,,,,,,,,,670.6018,1274.8776,1.9011
tobacco,Telangana,Mahbubnagar,2010,,,,,,,,,,378.8504,908.6865,2.3985
tobacco,Telangana,Mahbubnagar,2010,,,,,,,,,,380.6735,913.0593,2.3985
tobacco,Telangana,Mahbubnagar,2010,,,,,,,,,,896.6039,2150.5373,2.3985
tobacco,Telangana,Mahbubnagar,2010,,,,,,,,,,353.6491,848.2403,2.3985
tobacco,Telangana,Mahbubnagar,2010,,,,,,,,,,323.1681,775.1305,2.3985
tobacco,Telangana,Mahbubnagar,2011,,,,,,,,,,266.6686,398.8359,1.4956
tobacco,Telangana,Mahbubnagar,2011,,,,,,,,,,267.9519,400.7552,1.4956
tobacco,Telangana,Mahbubnagar,2011,,,,,,,,,,631.1097,943.9026,1.4956
tobacco,Telangana,Mahbubnagar,2011,,,,,,,,,,248.9297,372.3052,1.4956
tobacco,Telangana,Mahbubnagar,2011,,,,,,,,,,227.4745,340.2162,1.4956
tobacco,Telangana,Mahbubnagar,2012,,,,,,,,,,291.76,583.52,2.0
tobacco,Telangana,Mahbubnagar,2012,,,,,,,,,,293.164,586.328,2.0
tobacco,Telangana,Mahbubnagar,2012,,,,,,,,,,690.492,1380.984,2.0
tobacco,Telangana,Mahbubnagar,2012,,,,,,,,,,272.352,544.704,2.0
tobacco,Telangana,Mahbubnagar,2012,,,,,,,,,,248.878,497.756,2.0
tobacco,Telangana,Mahbubnagar,2013,128.2285,160.6139,1.2526,259.3746,324.7289,1.252,,,,,,
tobacco,Telangana,Mahbubnagar,2013,128.8456,161.3868,1.2526,260.6228,326.2915,1.252,,,,,,
tobacco,Telangana,Mahbubnagar,2013,303.4712,380.1158,1.2526,613.8474,768.5176,1.252,,,,,,
tobacco,Telangana,Mahbubnagar,2013,119.6987,149.9298,1.2526,242.1209,303.1278,1.252,,,,,,
tobacco,Telangana,Mahbubnagar,2013,109.3819,137.0073,1.2526,221.2525,277.0012,1.252,,,,,,
tobacco,Telangana,Mahbubnagar,2014,168.3455,329.397,1.9567,171.8466,336.2534,1.9567,,,,,,
tobacco,Telangana,Mahbubnagar,2014,169.1556,330.9822,1.9567,172.6736,337.8715,1.9567,,,,,,
tobacco,Telangana,Mahbubnagar,2014,398.4139,779.5655,1.9567,406.6998,795.792,1.9567,,,,,,
tobacco,Telangana,Mahbubnagar,2014,157.1471,307.4854,1.9567,160.4153,313.8857,1.9567,,,,,,
tobacco,Telangana,Mahbubnagar,2014,143.6026,280.9833,1.9567,146.5891,286.8319,1.9567,,,,,,
tobacco,Telangana,Mahbubnagar,2015,171.7008,407.297,2.3721,173.1596,410.7981,2.3724,,,,,,
tobacco,Telangana,Mahbubnagar,2015,172.527,409.2569,2.3721,173.9928,412.7749,2.3724,,,,,,
tobacco,Telangana,Mahbubnagar,2015,406.3545,963.9268,2.3721,409.807,972.2127,2.3724,,,,,,
tobacco,Telangana,Mahbubnagar,2015,160.2792,380.2034,2.3721,161.6409,383.4716,2.3724,,,,,,
tobacco,Telangana,Mahbubnagar,2015,146.4647,347.4337,2.3721,147.7091,350.4202,2.3724,,,,,,
tobacco,Telangana,Medak,1997,,,,28.4273,28.4273,1.0,,,,,,
tobacco,Telangana,Medak,1997,,,,45.6234,45.6234,1.0,,,,,,
tobacco,Telangana,Medak,1997,,,,228.4493,268.9493,1.1773,,,,,,
tobacco,Telangana,Medak,1998,,,,,,,,,,56.8546,85.2819,1.5
tobacco,Telangana,Medak,1998,,,,,,,,,,91.2468,136.8702,1.5
tobacco,Telangana,Medak,1998,,,,,,,,,,261.1486,408.5979,1.5646
tobacco,Telangana,Medak,1999,,,,,,,,,,3.127,4.5484,1.4545
tobacco,Telangana,Medak,1999,,,,,,,,,,5.0186,7.2997,1.4545
tobacco,Telangana,Medak,1999,,,,,,,,,,68.8694,102.7019,1.4913
tobacco,Telangana,Medak,2000,,,,,,,,,,105.84,122.3775,1.1562
tobacco,Telangana,Medak,2001,,,,,,,,,,66.4875,160.3125,2.4112
tobacco,Telangana,Medak,2002,,,,,,,,,,4.2641,9.6653,2.2667
tobacco,Telangana,Medak,2002,,,,,,,,,,6.8435,15.512,2.2667
tobacco,Telangana,Medak,2002,,,,,,,,,,25.5599,81.7903,3.1999
tobacco,Telangana,Medak,2003,,,,,,,,,,3.6955,7.9596,2.1538
tobacco,Telangana,Medak,2003,,,,,,,,,,5.931,12.7746,2.1538
tobacco,Telangana,Medak,2003,,,,,,,,,,22.1384,41.2183,1.8618
tobacco,Telangana,Medak,2004,,,,,,,,,,3.6955,5.6855,1.5385
tobacco,Telangana,Medak,2004,,,,,,,,,,5.931,9.1247,1.5385
tobacco,Telangana,Medak,2004,,,,,,,,,,68.8484,101.4449,1.4735
tobacco,Telangana,Medak,2005,,,,,,,,,,5.6855,10.8024,1.9
tobacco,Telangana,Medak,2005,,,,,,,,,,9.1247,17.3369,1.9
tobacco,Telangana,Medak,2005,,,,,,,,,,45.7574,89.7807,1.9621
tobacco,Telangana,Medak,2006,,,,,,,,,,7.9596,24.7318,3.1071
tobacco,Telangana,Medak,2006,,,,,,,,,,12.7746,39.6924,3.1071
tobacco,Telangana,Medak,2006,,,,,,,,,,45.9433,83.5284,1.8181
tobacco,Telangana,Medak,2008,,,,,,,,,,10.5181,36.9555,3.5135
tobacco,Telangana,Medak,2008,,,,,,,,,,16.8807,59.3104,3.5135
tobacco,Telangana,Medak,2008,,,,,,,,,,31.4712,80.3091,2.5518
tobacco,Telangana,Medak,2009,,,,,,,,,,22.4576,42.6409,1.8987
tobacco,Telangana,Medak,2009,,,,,,,,,,36.0425,68.4351,1.8987
tobacco,Telangana,Medak,2009,,,,,,,,,,65.9274,124.9864,1.8958
tobacco,Telangana,Medak,2010,,,,,,,,,,14.7822,38.3769,2.5962
tobacco,Telangana,Medak,2010,,,,,,,,,,23.7242,61.5916,2.5962
tobacco,Telangana,Medak,2010,,,,,,,,,,37.9286,71.6841,1.89
tobacco,Telangana,Medak,2011,,,,,,,,,,3.4113,5.1169,1.5
tobacco,Telangana,Medak,2011,,,,,,,,,,5.4748,8.2122,1.5
tobacco,Telangana,Medak,2011,,,,,,,,,,14.1164,22.2884,1.5789
tobacco,Telangana,Medak,2013,10.5181,13.0766,1.2432,,,,,,,,,
tobacco,Telangana,Medak,2013,16.8807,20.9868,1.2432,,,,,,,,,
tobacco,Telangana,Medak,2013,10.1412,14.2992,1.41,,,,,,,,,
tobacco,Telangana,Medak,2014,6.254,12.2237,1.9545,,,,,,,,,
tobacco,Telangana,Medak,2014,10.0371,19.6181,1.9545,,,,,,,,,
tobacco,Telangana,Medak,2014,6.2488,13.2507,2.1205,,,,,,,,,
tobacco,Telangana,Medak,2015,6.5383,29.8487,4.5652,,,,,,,,,
tobacco,Telangana,Medak,2015,10.4934,47.9046,4.5652,,,,,,,,,
tobacco,Telangana,Medak,2015,8.5333,38.9243,4.5614,0.3375,1.5525,4.6,,,,,,
tobacco,Telangana,Medak,2016,4.05,18.6975,4.6167,,,,,,,,,
tobacco,Telangana,Medak,2017,3.3075,14.9175,4.5102,,,,,,,,,
tobacco,Telangana,Medak,2018,4.455,23.2875,5.2273,0.135,0.675,5.0,,,,,,
tobacco,Telangana,Medak,2019,,,,10.0575,29.835,2.9664,,,,,,
tobacco,Telangana,Medak,2020,2.835,10.3275,3.6429,1.1475,4.2525,3.7059,,,,,,
tobacco,Telangana,Medak,2021,7.56,22.95,3.0357,2.3625,7.155,3.0286,,,,,,
tobacco,Telangana,Medak,2022,8.3025,18.5625,2.2358,,,,,,,,,
tobacco,Telangana,Nalgonda,1997,,,,312.4428,364.5166,1.1667,,,,,,
tobacco,Telangana,Nalgonda,1997,,,,150.3624,175.4228,1.1667,,,,,,
tobacco,Telangana,Nalgonda,1997,,,,137.1948,160.0606,1.1667,,,,,,
tobacco,Telangana,Nalgonda,1998,,,,,,,,,,156.2214,260.369,1.6667
tobacco,Telangana,Nalgonda,1998,,,,,,,,,,75.1812,125.302,1.6667
tobacco,Telangana,Nalgonda,1998,,,,,,,,,,68.5974,114.329,1.6667
tobacco,Telangana,Nalgonda,1999,,,,,,,,,,82.7973,123.4149,1.4906
tobacco,Telangana,Nalgonda,1999,,,,,,,,,,39.846,59.3931,1.4906
tobacco,Telangana,Nalgonda,1999,,,,,,,,,,36.3566,54.1919,1.4906
tobacco,Telangana,Nalgonda,2000,,,,,,,,,,18.7466,,
tobacco,Telangana,Nalgonda,2000,,,,,,,,,,9.0217,,
tobacco,Telangana,Nalgonda,2000,,,,,,,,,,8.2317,,
tobacco,Telangana,Nalgonda,2001,,,,,,,,,,9.894,24.4747,2.4737
tobacco,Telangana,Nalgonda,2001,,,,,,,,,,4.7615,11.7784,2.4737
tobacco,Telangana,Nalgonda,2001,,,,,,,,,,4.3445,10.7469,2.4737
tobacco,Telangana,Nalgonda,2002,,,,,,,,,,11.4562,57.2812,5.0
tobacco,Telangana,Nalgonda,2002,,,,,,,,,,5.5133,27.5664,5.0
tobacco,Telangana,Nalgonda,2002,,,,,,,,,,5.0305,25.1524,5.0
tobacco,Telangana,Nalgonda,2003,,,,,,,,,,27.5991,59.8849,2.1698
tobacco,Telangana,Nalgonda,2003,,,,,,,,,,13.282,28.8195,2.1698
tobacco,Telangana,Nalgonda,2003,,,,,,,,,,12.1189,26.2957,2.1698
tobacco,Telangana,Nalgonda,2004,,,,,,,,,,59.8849,81.7559,1.3652
tobacco,Telangana,Nalgonda,2004,,,,,,,,,,28.8195,39.3448,1.3652
tobacco,Telangana,Nalgonda,2004,,,,,,,,,,26.2957,35.8993,1.3652
tobacco,Telangana,Nalgonda,2005,,,,,,,,,,39.5761,78.1107,1.9737
tobacco,Telangana,Nalgonda,2005,,,,,,,,,,19.0459,37.5906,1.9737
tobacco,Telangana,Nalgonda,2005,,,,,,,,,,17.378,34.2987,1.9737
tobacco,Telangana,Nalgonda,2006,,,,,,,,,,45.3042,71.3411,1.5747
tobacco,Telangana,Nalgonda,2006,,,,,,,,,,21.8025,34.3327,1.5747
tobacco,Telangana,Nalgonda,2006,,,,,,,,,,19.8932,31.3261,1.5747
tobacco,Telangana,Nalgonda,2008,,,,,,,,,,41.1383,128.1015,3.1139
tobacco,Telangana,Nalgonda,2008,,,,,,,,,,19.7977,61.6486,3.1139
tobacco,Telangana,Nalgonda,2008,,,,,,,,,,18.064,56.2499,3.1139
tobacco,Telangana,Nalgonda,2009,,,,,,,,,,13.0185,28.1199,2.16
tobacco,Telangana,Nalgonda,2009,,,,,,,,,,6.2651,13.5326,2.16
tobacco,Telangana,Nalgonda,2009,,,,,,,,,,5.7164,12.3475,2.16
tobacco,Telangana,Nalgonda,2010,,,,,,,,,,38.5346,126.0186,3.2703
tobacco,Telangana,Nalgonda,2010,,,,,,,,,,18.5447,60.6462,3.2703
tobacco,Telangana,Nalgonda,2010,,,,,,,,,,16.9207,55.3352,3.2703
tobacco,Telangana,Nalgonda,2011,,,,,,,,,,59.3641,236.4151,3.9825
tobacco,Telangana,Nalgonda,2011,,,,,,,,,,28.5689,113.7742,3.9825
tobacco,Telangana,Nalgonda,2011,,,,,,,,,,26.067,103.8107,3.9825
tobacco,Telangana,Nalgonda,2013,26.5576,115.0831,4.3333,15.6221,67.6959,4.3333,,,,,,
tobacco,Telangana,Nalgonda,2013,12.7808,55.3835,4.3333,7.5181,32.5785,4.3333,,,,,,
tobacco,Telangana,Nalgonda,2013,11.6616,50.5334,4.3333,6.8597,29.7255,4.3333,,,,,,
tobacco,Telangana,Nalgonda,2014,39.0554,151.5348,3.88,13.5392,52.5945,3.8846,,,,,,
tobacco,Telangana,Nalgonda,2014,18.7953,72.9258,3.88,6.5157,25.311,3.8846,,,,,,
tobacco,Telangana,Nalgonda,2014,17.1493,66.5395,3.88,5.9451,23.0945,3.8846,,,,,,
tobacco,Telangana,Nalgonda,2015,5.7281,26.0369,4.5455,6.2489,28.6406,4.5833,,,,,,
tobacco,Telangana,Nalgonda,2015,2.7566,12.5302,4.5455,3.0072,13.7832,4.5833,,,,,,
tobacco,Telangana,Nalgonda,2015,2.5152,11.4329,4.5455,2.7439,12.5762,4.5833,,,,,,
tobacco,Telangana,Nalgonda,2020,,,,4.6866,16.6636,3.5556,,,,,,
tobacco,Telangana,Nalgonda,2020,,,,2.2554,8.0193,3.5556,,,,,,
tobacco,Telangana,Nalgonda,2020,,,,2.0579,7.3171,3.5556,,,,,,
tobacco,Telangana,Nizamabad,1997,,,,282.2406,329.2807,1.1667,,,,,,
tobacco,Telangana,Nizamabad,1997,,,,317.7594,370.7193,1.1667,,,,,,
tobacco,Telangana,Nizamabad,1998,,,,,,,,,,517.4411,846.7218,1.6364
tobacco,Telangana,Nizamabad,1998,,,,,,,,,,582.5589,953.2782,1.6364
tobacco,Telangana,Nizamabad,1999,,,,,,,,,,458.641,684.9039,1.4933
tobacco,Telangana,Nizamabad,1999,,,,,,,,,,516.359,771.0961,1.4933
tobacco,Telangana,Nizamabad,2000,,,,,,,,,,247.9013,153.8211,0.6205
tobacco,Telangana,Nizamabad,2000,,,,,,,,,,279.0987,173.1789,0.6205
tobacco,Telangana,Nizamabad,2001,,,,,,,,,,231.4373,437.4729,1.8902
tobacco,Telangana,Nizamabad,2001,,,,,,,,,,260.5627,492.5271,1.8902
tobacco,Telangana,Nizamabad,2002,,,,,,,,,,172.1668,561.6588,3.2623
tobacco,Telangana,Nizamabad,2002,,,,,,,,,,193.8332,632.3412,3.2623
tobacco,Telangana,Nizamabad,2003,,,,,,,,,,184.8676,399.3704,2.1603
tobacco,Telangana,Nizamabad,2003,,,,,,,,,,208.1324,449.6296,2.1603
tobacco,Telangana,Nizamabad,2004,,,,,,,,,,13.1712,20.6976,1.5714
tobacco,Telangana,Nizamabad,2004,,,,,,,,,,14.8288,23.3024,1.5714
tobacco,Telangana,Nizamabad,2005,,,,,,,,,,9.8784,18.3456,1.8571
tobacco,Telangana,Nizamabad,2005,,,,,,,,,,11.1216,20.6544,1.8571
tobacco,Telangana,Nizamabad,2006,,,,,,,,,,109.133,340.0999,3.1164
tobacco,Telangana,Nizamabad,2006,,,,,,,,,,122.867,382.9001,3.1164
tobacco,Telangana,Nizamabad,2008,,,,,,,,,,95.9618,338.2183,3.5245
tobacco,Telangana,Nizamabad,2008,,,,,,,,,,108.0382,380.7817,3.5245
tobacco,Telangana,Nizamabad,2009,,,,,,,,,,228.6149,663.7358,2.9033
tobacco,Telangana,Nizamabad,2009,,,,,,,,,,257.3851,747.2642,2.9033
tobacco,Telangana,Nizamabad,2010,,,,,,,,,,260.6022,667.499,2.5614
tobacco,Telangana,Nizamabad,2010,,,,,,,,,,293.3978,751.501,2.5614
tobacco,Telangana,Nizamabad,2011,,,,,,,,,,581.4156,2315.3137,3.9822
tobacco,Telangana,Nizamabad,2011,,,,,,,,,,654.5844,2606.6863,3.9822
tobacco,Telangana,Nizamabad,2013,413.0121,1793.639,4.3428,,,,,,,,,
tobacco,Telangana,Nizamabad,2013,464.9879,2019.361,4.3428,,,,,,,,,
tobacco,Telangana,Nizamabad,2014,444.5289,1723.5493,3.8772,,,,,,,,,
tobacco,Telangana,Nizamabad,2014,500.4711,1940.4507,3.8772,,,,,,,,,
tobacco,Telangana,Nizamabad,2015,299.6454,710.7759,2.3721,117.6002,280.359,2.384,,,,,,
tobacco,Telangana,Nizamabad,2015,337.3546,800.2241,2.3721,132.3998,315.641,2.384,,,,,,
tobacco,Telangana,Nizamabad,2016,394.6664,1058.4023,2.6818,90.317,242.2565,2.6823,,,,,,
tobacco,Telangana,Nizamabad,2016,444.3336,1191.5978,2.6818,101.683,272.7435,2.6823,,,,,,
tobacco,Telangana,Nizamabad,2017,365.5016,1043.3494,2.8546,,,,,,,,,
tobacco,Telangana,Nizamabad,2017,411.4984,1174.6506,2.8546,,,,,,,,,
tobacco,Telangana,Nizamabad,2018,274.7142,739.0,2.6901,,,,,,,,,
tobacco,Telangana,Nizamabad,2018,309.2858,832.0,2.6901,,,,,,,,,
tobacco,Telangana,Nizamabad,2019,49.8625,156.6435,3.1415,,,,,,,,,
tobacco,Telangana,Nizamabad,2019,56.1375,176.3565,3.1415,,,,,,,,,
tobacco,Telangana,Nizamabad,2020,13.1712,16.9344,1.2857,,,,,,,,,
tobacco,Telangana,Nizamabad,2020,14.8288,19.0656,1.2857,,,,,,,,,
tobacco,Telangana,Nizamabad,2021,214.9733,775.2208,3.6061,0.9408,3.2928,3.5,,,,,,
tobacco,Telangana,Nizamabad,2021,242.0267,872.7792,3.6061,1.0592,3.7072,3.5,,,,,,
tobacco,Telangana,Nizamabad,2022,232.3781,778.0433,3.3482,1.8816,4.2336,2.25,,,,,,
tobacco,Telangana,Nizamabad,2022,261.6219,875.9567,3.3482,2.1184,4.7664,2.25,,,,,,
tobacco,Telangana,Ranga Reddy,1997,,,,752.4098,823.5837,1.0946,,,,,,
tobacco,Telangana,Ranga Reddy,1998,,,,,,,,,,762.5775,437.2111,0.5733
tobacco,Telangana,Ranga Reddy,2000,,,,,,,,,,393.49,554.038,1.408
tobacco,Telangana,Ranga Reddy,2001,,,,,,,,,,348.8538,253.5824,0.7269
